gene,baseMean,log2FoldChange,pvalue,padj,-log10padj
GENE06515,6.74950980441011,-0.6270704607482398,0.1400220925316627,0.6228154609083901,0.20564061494807892
GENE06516,315.318689956338,-0.1642826728538892,0.5057439258565397,0.8831615162486113,0.05395986357887798
GENE06517,36.038203580593574,0.8114775381154694,0.08216217570361699,0.5272692966025131,0.27796751731699354
GENE06518,6.586723294056988,0.6392324859801597,0.5042885707613296,0.8831280901471059,0.053976301168030386
GENE06519,2376.335615933176,-2.1595758056067464,1.4939930473947352e-07,0.000171027727164065,3.7669334757003043
GENE06520,115.631090564486,-0.10881032379293178,0.7839826299699251,0.9608193608838363,0.017358254314248183
GENE06521,305.24780317465775,0.1027525700734044,0.7225325140128794,0.9454373587460272,0.024367240644604205
GENE06522,5.046468803234971,-0.6032361241047264,0.33115097172864294,0.7953850001612554,0.09942260345391267
GENE06523,73.93970070129555,0.052180691722716305,0.6510378052952114,0.9300575909670572,0.031490158258101385
GENE06524,75.82911942870871,-0.3619116807535101,0.2546194668357299,0.7420685219341069,0.12955599051088657
GENE06525,19.098613398109727,0.3210891587272592,0.7509418981188702,0.9519560083396553,0.02138312070877904
GENE06526,8.875963797349948,0.7408317171110327,0.2430575774755635,0.7330718039774339,0.13485348437129072
GENE06527,46.50351733550221,0.19688862531159115,0.6014433944520263,0.915091398222585,0.038535526959369355
GENE06528,235.50544216771675,2.884687529813978,9.196070603495779e-05,0.007357845307592698,2.1332493470791105
GENE06529,1291.7616025133561,-0.4725669332535811,0.12176703936567237,0.5928211560894762,0.22707630602574244
GENE06530,67.70072404044448,-0.25765579732678334,0.2948404028339229,0.7712509011734147,0.11280431550403407
GENE06531,55.49137893471621,-0.9297087298858788,0.010539258587170218,0.19150823723353746,0.7178125412351268
GENE06532,1137.651813493701,0.333681837798287,0.508288035163896,0.8831679573639367,0.0539566961733798
GENE06533,82.37291209938516,-0.45344165961902944,0.22744641401821314,0.7196226989189619,0.14289514624397656
GENE06534,166.5190417183225,-0.2609206092559454,0.3041655826578764,0.7797747116476342,0.10803085323365952
GENE06535,3.412830472212656,0.23932287450635348,0.5014402385332044,0.8808150304646307,0.05511528305520282
GENE06536,909.0127982844167,0.12798592613551119,0.5772933323195633,0.9061496456510605,0.04280007504525479
GENE06537,0.8954530401867027,0.0,1.0,1.0,-0.0
GENE06538,58.244238951468446,0.1488963713873896,0.8014285376907091,0.964820387281604,0.015553528182411989
GENE06539,5.697556783443373,-0.4587103229745108,0.3172897156922856,0.7880349714507,0.1034545089431181
GENE06540,2996.849949248206,-0.10363103984403926,0.6008616226712402,0.9149169276425289,0.038618337085784056
GENE06541,771.4191176454417,-0.3363419984411888,0.05445446971288908,0.4528296059582653,0.3440651867579935
GENE06542,43.93936529923736,0.29385290727920527,0.7237169861274808,0.9454373587460272,0.024367240644604205
GENE06543,398.49820630092825,0.010275030305694004,0.9226184431709016,0.9863527879252153,0.0059677235516841605
GENE06544,184.14530272189984,0.3992124141173835,0.31740413552718477,0.7881789341858031,0.1033751767897787
GENE06545,37.63533836876931,-0.09576840742219762,0.6503807772929009,0.9300575909670572,0.031490158258101385
GENE06546,450.90632091685717,-0.3187314846568548,0.4128035946149161,0.841497486368253,0.07494717696448262
GENE06547,116.03550210418227,0.2130864788781695,0.6831878996966264,0.9365356079410702,0.028475705701097326
GENE06548,202.90568069819523,0.1420872529528166,0.5773203300808555,0.9061496456510605,0.04280007504525479
GENE06549,74.22021317403835,0.10268929465059827,0.49545775199613906,0.8790949758636014,0.05596420198511003
GENE06550,86.61763768982976,0.766391277722722,0.03300244620587705,0.36300251621275853,0.440090364568491
GENE06551,34.30985185639503,-0.04511724023299064,0.7675500729306342,0.956112847187888,0.019490846198067863
GENE06552,17.664847379360243,0.5351126413370454,0.3774835306842308,0.8209729456516535,0.08567115438822513
GENE06553,88.36344452280638,0.8418992845702032,0.00965944093218651,0.1833568876948975,0.7367027713772082
GENE06554,207.0786874944411,0.11539136829649012,0.7208151598842272,0.9454373587460272,0.024367240644604205
GENE06555,1011.3099252293944,0.15155062691657756,0.3587492585059411,0.8110349931487008,0.09096040719016797
GENE06556,2.5233457852603216,-0.0789631191343623,0.8104271313780467,0.9663328271631609,0.01487326685031903
GENE06557,39.68105696790245,0.5150088813341307,0.16944787729898114,0.6620860107067386,0.17908558828097434
GENE06558,8.301071327505309,0.2663390934952283,0.85205268791873,0.9753096057450189,0.010857498432101039
GENE06559,4.066433123519701,-1.1977952670103187,0.08096906034446699,0.5253946531792776,0.279514351242661
GENE06560,1013.906557492433,0.03845677230763047,0.825348279549448,0.9697464822979619,0.013341787104399839
GENE06561,247.9751042382095,-0.08990801049778975,0.6534815678652521,0.930644343837673,0.03121625781480168
GENE06562,78.62532789606149,-0.1300567468345938,0.5207235220913176,0.8857532399400967,0.052687250413885084
GENE06563,198.46259614473692,-0.2835657111251347,0.227947421879041,0.7200034711558158,0.14266540981847772
GENE06564,93.22119434927606,0.3318361136780942,0.6382763200442619,0.926951539691026,0.03294296984137631
GENE06565,59.62833601435037,0.3709611510119122,0.13060593992656758,0.6092699961168351,0.21519020845313958
GENE06566,95.4637741925844,0.5202743032872048,0.04830138028578549,0.42945384381451013,0.3670835057648194
GENE06567,2520.132782215858,-0.47600648788583455,0.013105506568034785,0.2206291275401512,0.6563371523903971
GENE06568,162.90002881037623,-0.17440065115631964,0.27185624136903097,0.7564128473324985,0.12124110346762702
GENE06569,29.254042424808965,1.1755075601443714,0.01138983183118195,0.2022714526392002,0.6940654065822031
GENE06570,4013.674222755798,-0.2383890891550685,0.4068163410979403,0.8383837104222748,0.0765571685073497
GENE06571,70.50037010571134,-0.057120252994202876,0.964902687410576,0.9942662145500457,0.0024973177850885903
GENE06572,26.93196775121124,-0.07959051673934762,0.4603012929995246,0.8635073543954273,0.0637339592433083
GENE06573,53.0205920326085,0.023523022777894143,0.6413384839516965,0.9272983961494919,0.03278049136987186
GENE06574,38.483229580829935,0.28247442470076556,0.2945056418140161,0.7712403433724188,0.1128102606848963
GENE06575,71.07710555125908,-0.4687558058302259,0.25520218813570456,0.7422159397763446,0.12946972300990545
GENE06576,286.2169400862247,0.12761739041958567,0.6309272582123524,0.9237956962530725,0.034424065360630314
GENE06577,532.368737910694,0.18407982301672016,0.5666371151251666,0.9031727920419304,0.04422915394849314
GENE06578,1073.820680817469,0.08505102223909995,0.655212227565974,0.9308041296336159,0.031141698577064038
GENE06579,47.08283783763003,0.06158323275610583,0.5658571824705891,0.9031727920419304,0.04422915394849314
GENE06580,65.83855671821621,-0.21917590367201303,0.8165661519384575,0.9673728286218853,0.014406115154409468
GENE06581,59.31918909806789,0.13589684001894198,0.7206271740057246,0.9454373587460272,0.024367240644604205
GENE06582,182.91357520751856,-1.0022267846135053,0.0004919321127153457,0.024322038875181976,1.6140000217049784
GENE06583,58.18307670052851,-0.2779139350369254,0.27282443423803665,0.7580108452547162,0.12032458064686011
GENE06584,153.52478594660343,-0.3808038000811156,0.48617632949846623,0.8759684409486683,0.05751154014326665
GENE06585,5.290137666157419,-0.2871019302081405,0.6376304897131246,0.926951539691026,0.03294296984137631
GENE06586,164.98808596544723,0.2709953416807172,0.25977077205798543,0.7461241806899493,0.12718888499359052
GENE06587,61.510033561489536,0.1955793825849296,0.6177059133076468,0.9202088372206082,0.036113600306479594
GENE06588,514.4905537186219,0.010310161800345373,0.7341633738758361,0.9474828383559172,0.023428647613003166
GENE06589,56.45768470524579,-0.19970985330537963,0.35402481461658786,0.8075716264751779,0.09281894812578678
GENE06590,25.520293621619945,0.3939191527598304,0.20135002576333091,0.6945228514331322,0.15831346038274358
GENE06591,729.707012718047,0.09909878497876146,0.6505686280192893,0.9300575909670572,0.031490158258101385
GENE06592,36.38609790002043,-0.6161269108022365,0.05538208336908058,0.4544919877397757,0.3424737685719907
GENE06593,329.7687010636161,-0.29335544565684285,0.5259553797695855,0.8877837568181018,0.0516928052318063
GENE06594,40.90758259935005,0.06010858582304587,0.5760371057448811,0.905786022186428,0.042974385501308554
GENE06595,26.842907779602626,0.48453331714116965,0.32356090163790663,0.7912615633188604,0.10167993024614735
GENE06596,41.764713746112854,-0.5256926794514566,0.19060997163618087,0.6844268428061311,0.16467296603044798
GENE06597,66.39990659430904,0.38584738147349057,0.43583057045727225,0.8537620836573814,0.06866313651265508
GENE06598,18.806267850726634,-0.9214702676936957,0.05673601220697718,0.46004764629395134,0.3371971869032828
GENE06599,27.815659225995837,0.16471223450813294,0.5224740993686272,0.8862942604358726,0.05242206313965831
GENE06600,80.60821396263879,0.5090216849521739,0.0038842204953677007,0.10319998382289965,0.9863203707865784
GENE06601,154.1145468201338,-0.28209872179391116,0.22373983593552502,0.7166802062833585,0.14467458997809698
GENE06602,11.786654059391427,-0.6461506474312373,0.43286274075674636,0.852817154714065,0.0691440722448893
GENE06603,17.177447552650342,0.33360440811873077,0.5252750701572877,0.8877837568181018,0.0516928052318063
GENE06604,109.00324501765613,0.0031385423381191076,0.8459215338995281,0.9748163770796981,0.011077183205412535
GENE06605,779.4717758708105,-0.24020970025843721,0.36634243877752815,0.8146002899148685,0.08905543968532036
GENE06606,221.13411002287748,0.4388777243550463,0.152155024752647,0.6398335909491079,0.19393296340650418
GENE06607,203.62042832356985,-0.19465176339495774,0.31389784813931876,0.7857240271028912,0.10472996611353262
GENE06608,0.8131014073998275,0.0,1.0,1.0,-0.0
GENE06609,4.308672199394225,0.14173057188576224,0.9879070499127383,0.9988286766230003,0.0005089974376834447
GENE06610,112.46164523191507,-0.029031852156211138,0.8419525271338488,0.973503885329674,0.0116623108374569
GENE06611,2420.0007432632333,-0.38449735873003194,0.29828598554344676,0.7734957373858816,0.11154207528703254
GENE06612,2146.2593825264726,-0.22097501341856163,0.3204671402192145,0.7893086757378555,0.10275312359224029
GENE06613,25.304845472313133,0.17202894007356517,0.6496103200023049,0.9300575909670572,0.031490158258101385
GENE06614,1.3000023983009554,-0.263124450068914,0.5675217553846165,0.9035149037728447,0.04406467921492354
GENE06615,75.6406412224467,0.176368511164024,0.41747400085873043,0.8432354353058094,0.07405115137913378
GENE06616,12.677765260026792,-0.11328289474258174,0.5379089390050331,0.8926982473542391,0.049295317881151615
GENE06617,10.820573865859886,-0.1894587860342362,0.5855732814213652,0.9087459763896265,0.04155749903320951
GENE06618,8.78816336516697,0.35275435355502177,0.3657948515901678,0.8145681552244317,0.08907257225227848
GENE06619,0.40739418927714943,0.0,1.0,1.0,-0.0
GENE06620,198.53789533954026,-0.6308565201038426,0.02145405787029251,0.29178696685092104,0.5349341104930696
GENE06621,71.11476917300777,0.3462135583861885,0.148338241721375,0.6340940069728896,0.19784635145095605
GENE06622,71.01403881484694,-0.07822736397412929,0.8600002802502622,0.977623328870715,0.009828443477405578
GENE06623,19.762140206139126,-0.552880111197481,0.2826629835140231,0.7637237691822243,0.11706369274945005
GENE06624,165.80798631753063,0.4160010485043699,0.09420719869300156,0.5547243106336495,0.2559228008731168
GENE06625,435.6840779776684,-0.39463732904795185,0.052799337391292875,0.4441830068158398,0.35243806034692976
GENE06626,126.98999908141289,-0.269925456382121,0.5453175781551987,0.8960288058730824,0.047678028250115745
GENE06627,199.99069921760014,-0.27774161995345004,0.5872256168895729,0.9095640747867011,0.041166701387617965
GENE06628,1374.6565198320513,-0.4216746193219795,0.19292392455802024,0.6863719448416107,0.16344047639694712
GENE06629,8.541108623040568,0.3402510108547439,0.828946209775102,0.9705276920677419,0.012992068373882225
GENE06630,125.9060856605511,0.29274434432489316,0.2665389636338137,0.7526817565082382,0.12338861026281935
GENE06631,114.31623771484206,0.09676907931762065,0.6587024282194334,0.9320031885112766,0.030582601862237303
GENE06632,61.50373821134697,-0.046725279354002815,0.8483271438733351,0.9750762359833405,0.010961427816795384
GENE06633,11.30702051984981,-0.710336230671618,0.12325310203862716,0.5953763132283579,0.2252084475509803
GENE06634,2790.950264401061,0.10273765180458269,0.9001030856195221,0.9830163648071979,0.007439252171623408
GENE06635,150.0937843902895,0.25569777178103975,0.23393420152619174,0.7280837559277108,0.13781865826258508
GENE06636,811.716727874539,0.2065933245477574,0.7653580382990981,0.9550610704315929,0.019968856999027392
GENE06637,259.1103013389978,0.3256655219401943,0.19877728797055855,0.6926564866029816,0.15948209433484564
GENE06638,448.27817992620135,0.013360160460970657,0.9964410178128369,0.9997210090081408,0.0001211811532763875
GENE06639,168.0893213767265,-0.1359979624015574,0.5493934436920987,0.8978419536899135,0.04680010507122604
GENE06640,0.5672783577132346,0.0,1.0,1.0,-0.0
GENE06641,184.95169255344445,0.4606536743508152,0.1595765976359745,0.6497137832909712,0.18727791983811598
GENE06642,582.6745780828961,0.2054612811311625,0.2842401138603612,0.7654518945603483,0.116082097693952
GENE06643,4.383923305848631,0.18653652828218945,0.9980179906995668,0.9998319581010402,7.298580195492778e-05
GENE06644,312.06200156936575,-0.38427078155055244,0.14704916228106926,0.6312043937314314,0.1998299867208884
GENE06645,698.4258499052241,0.7161334301410551,0.003933297211154158,0.10389490782738976,0.9834057378774763
GENE06646,104.90592247120443,-0.49645323516821227,0.1597416128400653,0.6497137832909712,0.18727791983811598
GENE06647,611.9745519529076,0.04657305895727893,0.9538860410454291,0.9913035264106485,0.0037933488827453237
GENE06648,480.6401138659589,-0.14123677977512947,0.48543220170686485,0.8759086969126121,0.05754116151868752
GENE06649,39.44165212169293,2.3577832467929882,0.001409951184550797,0.050307386331799694,1.2983682454085577
GENE06650,82.21130455227726,0.22284969906985913,0.6157179921129706,0.9198093941788082,0.036302159211661245
GENE06651,143.02698979887091,0.20443335365822773,0.6495475776341157,0.9300575909670572,0.031490158258101385
GENE06652,370.2707960644467,0.2341618466675428,0.3541953265105372,0.8076702520588918,0.09276591266725406
GENE06653,738.060586820453,-0.3019127035488112,0.2337233354191455,0.7280837559277108,0.13781865826258508
GENE06654,6.592265664146424,-0.7091955697540666,0.1991115990048126,0.692832827560128,0.15937154291557035
GENE06655,77.99539924832088,0.5560669018149076,0.06875677602875656,0.4935980373774855,0.30662657579374236
GENE06656,1601.731471870116,-0.2556920262350753,0.2628108028767832,0.7477377052828232,0.12625071914816402
GENE06657,18.55510341632328,-0.3988347807730366,0.501278721743692,0.8808150304646307,0.05511528305520282
GENE06658,104.93234782272773,-0.41070273797874624,0.0501643243638831,0.4350498107128836,0.3614610159665166
GENE06659,858.4304574411549,-0.06264021785692325,0.9791140331275466,0.9973005905156804,0.0011739238077781633
GENE06660,102.2385839735727,0.9931846006946091,0.005290753288594889,0.12539830000058766,0.9017083511079219
GENE06661,223.31349053685338,-0.409376951150248,0.14157095137500256,0.6235325218358426,0.20514088992320212
GENE06662,95.72038295446967,0.19178741468643565,0.4834350628579567,0.8748704705702559,0.05805624192709103
GENE06663,65.85618070367883,0.22391969072888593,0.2946457698301372,0.7712403433724188,0.1128102606848963
GENE06664,37.321296401210915,-0.12076777925963869,0.7163369507532815,0.9452168737601672,0.02446853406091405
GENE06665,781.5267830176853,-0.4050540856013575,0.2906388644944565,0.7703253681766923,0.1133257998179579
GENE06666,369.62357757456033,0.24524496723145017,0.205698442221765,0.6982673852975152,0.15597824253023979
GENE06667,149.0559166052509,-1.9360429034329558,6.637382970030412e-05,0.005776463939180854,2.238337933489882
GENE06668,14.884743503494212,1.2430479323551265,0.09253787578886305,0.5517422546033093,0.25826375478008773
GENE06669,401.12715005105554,0.24472077718913143,0.2838147911502455,0.7650090175556408,0.11633344556327994
GENE06670,182.36150354414968,-0.12983589920177419,0.4440383189605833,0.8578223743309618,0.06660263037282764
GENE06671,42.06904919704098,0.4464839648247922,0.2865570651948941,0.7674672750768186,0.11494013383977975
GENE06672,554.2932712694554,0.3399185496502298,0.06334666699568697,0.47757097174762586,0.32096207884886785
GENE06673,7.804906600836522,-1.1258585424846113,0.16278790755480388,0.6525185116777352,0.18540716306178687
GENE06674,165.9636134866366,0.6327636355832841,0.028933887956617933,0.3433764916829251,0.46422944092192847
GENE06675,1.9556222942347308,-0.5877837507411093,0.6050763800046228,0.91598664308031,0.03811085916927877
GENE06676,14.480322677251458,-0.1294197479278138,0.6766660991312212,0.9345697594764076,0.02938827585290523
GENE06677,417.6785556883757,0.39982871282728233,0.2772827377575919,0.7618635003076781,0.1181228323000345
GENE06678,536.3827667527979,-0.1452880834773378,0.6094231318725734,0.9180315367276318,0.03714239941800058
GENE06679,1103.6442808298243,-0.29172470515851334,0.32763221118843144,0.7938493270768865,0.10026191901952462
GENE06680,359.2622659007858,0.3030776585015442,0.20384263955111925,0.6962684247242731,0.15722329932240164
GENE06681,124.22066129696398,0.3814979563812054,0.24304471961085147,0.7330718039774339,0.13485348437129072
GENE06682,199.62840364783375,-0.251405169657334,0.3874994113293849,0.8273696182788962,0.08230043081309774
GENE06683,76.3553832708843,-0.4705819802485349,0.13632278401412556,0.6167655270525272,0.2098799083508316
GENE06684,33.02624818795881,-0.016785161661049222,0.8883773929588987,0.9811570086265451,0.008261489537509685
GENE06685,20.15993925012137,0.863744798141245,0.0020139654803203993,0.06587345344465034,1.1812895678832112
GENE06686,16.43693053702674,0.21947809316873104,0.5969745332177095,0.9136556501252204,0.039217455720117464
GENE06687,209.5750613929789,0.048522947350685935,0.8470713407225111,0.9750288329266181,0.010982541433996969
GENE06688,9.105848795938229,0.1923186412344866,0.9737790371553308,0.9951519764191691,0.002110590128524458
GENE06689,393.5204779756098,-0.9336339673691293,0.004375561658775667,0.11126102096385133,0.9536569591630097
GENE06690,516.6131381620659,-0.5475150730684256,0.19137933650816671,0.684516617649463,0.16461600426357456
GENE06691,58.898920454466634,0.5189607720497091,0.18144368969181696,0.6759711757960108,0.17007182248976815
GENE06692,24.973274144806194,-0.4207651064674942,0.14678636025784886,0.6307899993544839,0.2001152006627163
GENE06693,696.715668850575,0.014155998058277657,0.6917820653920974,0.9372357289194144,0.028151163761824378
GENE06694,12.60416572422983,-0.30949511533155427,0.9659249895276343,0.9942662145500457,0.0024973177850885903
GENE06695,117.57762114679471,0.22290031840766428,0.6197941600057364,0.9209042221650727,0.03578553587067456
GENE06696,5.209710782700268,-0.16658035452558612,0.6727814403624548,0.9335378342483075,0.02986807635196557
GENE06697,33.43727150783069,-0.2591795997538143,0.2898216615276995,0.7693569646938743,0.11387211035919581
GENE06698,359.41291749976904,-0.16028473245774227,0.9668073102240096,0.9942662145500457,0.0024973177850885903
GENE06699,131.11305515589066,0.021358971695713533,0.9493174366126755,0.9906652213908724,0.004073083220384634
GENE06700,25.143147956628923,-1.3895969505703907,0.005955778686233919,0.1351126500130079,0.8693039879605342
GENE06701,44.17828047189832,0.14081552494316082,0.8778968640200352,0.9799021469679873,0.008817290790818286
GENE06702,547.5425698756451,0.07417436999808835,0.8670718951809491,0.9785957791660006,0.00939666175088963
GENE06703,212.39928120502265,0.6845004606285549,0.009718021003563134,0.18353247281094742,0.7362870839191611
GENE06704,49.134756116076666,-0.48852195141384935,0.07792628192740286,0.5158803058912853,0.2874510513203301
GENE06705,58.30481704351101,-0.3498468556188047,0.21359814843106334,0.7053074013819802,0.15162155871532046
GENE06706,19.99131935604739,-0.16367723518922386,0.9131560961755019,0.9848955662620539,0.006609817624871314
GENE06707,880.6651388766657,-1.0417446640504853,0.010989479662804107,0.19680557923207065,0.7059625939364047
GENE06708,54.5660920693676,0.0024152927143540385,0.8913073432102594,0.9813612089080122,0.008171112740013574
GENE06709,324.3914550143138,-0.29551531277672805,0.40818667345161264,0.8391613262373918,0.07615453933870807
GENE06710,273.05341523170546,0.04313340963386746,0.9235561399402341,0.9865254228286247,0.005891718468636187
GENE06711,5.531031319139059,0.8819766289814863,0.2636213747243507,0.7485619726479273,0.1257722390552152
GENE06712,225.62681903678703,-0.533423020329045,0.13634099549937842,0.6167655270525272,0.2098799083508316
GENE06713,363.50934742350665,-0.5196455079032709,0.030154190712558832,0.3489951287539452,0.45718063484610916
GENE06714,163.72706768109694,-1.5220576542154658,4.9950844918169374e-06,0.001032456213989162,2.986128357517679
GENE06715,13.75430107547416,0.013243437160864867,0.9992097995088461,0.9998468495761187,6.651747771277463e-05
GENE06716,24.793265824336277,0.13641108670902297,0.7437832728150495,0.9502153414481803,0.022177962074566064
GENE06717,60.603915972468386,-1.3858834442390002,2.8948233807016118e-05,0.003214982205343387,2.4928214265166058
GENE06718,92.0426712358062,-0.11048147763215897,0.454176067738285,0.8610929274466178,0.0649499778151792
GENE06719,271.5504004583,0.4758447542384817,0.18532513885115778,0.6789581876962767,0.16815697006693547
GENE06720,25.636664485132265,0.13521662115614547,0.9439491936350397,0.9894909778277011,0.004588161333792663
GENE06721,617.1368249563317,-0.3104693945535382,0.14795073169474637,0.633065781794484,0.19855116014691185
GENE06722,20.59250431086562,0.09579402356265211,0.8642718417589249,0.9782351918282511,0.009556717570858296
GENE06723,31.154535465025642,-0.3685069618957375,0.2523499601103619,0.7410165955726926,0.13017206559025768
GENE06724,36.28215379958226,0.08646217031767242,0.7824668160483006,0.960540989173379,0.017484097754924866
GENE06725,84.57880565778676,0.37282999562732727,0.23925580100155777,0.7321693512322297,0.13538845473515967
GENE06726,15.37848261462657,0.4003488925670869,0.3831678857331704,0.8249861799017711,0.08355332665331407
GENE06727,1766.7065883865193,0.15195803440033268,0.4832129447406237,0.8748704705702559,0.05805624192709103
GENE06728,349.28415339199444,0.25464183650956074,0.9168926358661511,0.9858533492493361,0.006187683789644687
GENE06729,683.1982630797648,0.30515121535510914,0.09488546763609786,0.5554356560921919,0.2553662442345939
GENE06730,257.2615469985443,-0.2864099508268454,0.7254558966026523,0.9460422934841107,0.02408944772485592
GENE06731,9.423682494604183,0.7728541399920403,0.10483891529162506,0.5697994216855653,0.2442779958808439
GENE06732,43.54480614518129,-3.2965921358553367,6.437181952898894e-07,0.00033033842007945295,3.481040912659932
GENE06733,24.11132384027087,-0.5825207023492118,0.22264601186464497,0.7151494788396451,0.14560317351323993
GENE06734,637.8795726304872,0.6567742454442156,0.05021529573198831,0.43510882348978946,0.36140210964207437
GENE06735,223.5174971183535,0.09845293460857625,0.9633112402906463,0.9942435590544003,0.002507213795532803
GENE06736,658.891428209284,0.07681827835794093,0.8949007124155708,0.9813612089080122,0.008171112740013574
GENE06737,9.269284445644672,-0.004590504605493232,0.5545790020721592,0.8997356383693947,0.04588507685254693
GENE06738,157.64705774682582,0.3186693577290102,0.30235500350521205,0.7779472963631684,0.10904982418506995
GENE06739,6.673331972759554,0.8741805829468834,0.019836887529784873,0.28075382003559546,0.5516743258622548
GENE06740,95.39874902973149,-0.09395044890090082,0.9226215295654763,0.9863527879252153,0.0059677235516841605
GENE06741,3.491971498549453,0.5273994990390911,0.3798411861453833,0.8219723810886206,0.08514277484720302
GENE06742,128.80552593345425,0.20452210413553817,0.369783786288823,0.8172222822584341,0.08765980047087439
GENE06743,1188.3560039904671,1.095625612857198,0.00038129998093675363,0.020709877066791123,1.68382247905791
GENE06744,120.1537143259587,0.13826453453583204,0.5723813253412693,0.9052775167163772,0.043218265542754104
GENE06745,158.6030465767774,-0.42652483175896516,0.29472139717504003,0.7712403433724188,0.1128102606848963
GENE06746,95.2683402323307,0.11470112985498199,0.5934215360780374,0.9123524506249249,0.03983735707505411
GENE06747,3.091060051773857,-0.0016141101290519752,0.5389273361688527,0.8930862980197436,0.049106573650144966
GENE06748,143.58987586304042,0.16322470250264287,0.5252250860761034,0.8877837568181018,0.0516928052318063
GENE06749,2930.813387282825,-0.15359863880831617,0.5669777643018844,0.9031727920419304,0.04422915394849314
GENE06750,8203.786599175624,-0.2495019509056203,0.3066147852043825,0.7807458753501,0.10749030145245232
GENE06751,7.1600774757353385,-0.6861932246926518,0.35161256257050855,0.8056502165010483,0.09385347186156652
GENE06752,23.2636730791371,-0.08016035341382817,0.9398712962661728,0.9890986637699449,0.004760384850086652
GENE06753,275.3496720856907,0.5542619319596607,0.15229293522977205,0.6399577639410978,0.19384868772330657
GENE06754,60.078037407654534,-0.11514826171645057,0.8597317398589867,0.977623328870715,0.009828443477405578
GENE06755,226.43128363995862,0.21725138594175397,0.30557727614615704,0.7805126981093744,0.10762002703593605
GENE06756,291.8348164598388,0.04012589664716641,0.904821342929647,0.9833544913668171,0.007289894282175637
GENE06757,23.854772556242356,-0.26298699467324294,0.5749375310599725,0.905786022186428,0.042974385501308554
GENE06758,35.81888091863494,-0.552692619650248,0.05133764466459019,0.43767310744723276,0.3588501375223144
GENE06759,64.74439195128357,-0.2551261507511995,0.15765456279901655,0.6467904641689001,0.18923639165579662
GENE06760,73.07038517313629,-0.1608077194619864,0.6651710462855066,0.9331707683654703,0.030038873967879052
GENE06761,75.82951232656174,-0.26188565509923745,0.41857596635099115,0.8443002888635742,0.07350306213998009
GENE06762,29.126490218933533,-0.32049706211505186,0.3288680079533549,0.794609207563455,0.09984640684819672
GENE06763,872.0508754941022,0.15868226794159868,0.7785823545004883,0.9592349477379503,0.018075007001304218
GENE06764,12.443584501659291,0.4535577782173243,0.17211260943901543,0.6650763248696382,0.17712851173806296
GENE06765,485.4610551520216,-0.2548264012582011,0.35398769027134624,0.8075716264751779,0.09281894812578678
GENE06766,398.73735407960964,0.24610835746777424,0.3275010425373929,0.7938493270768865,0.10026191901952462
GENE06767,7.882203791998485,-0.2560457606728221,0.6847020591986314,0.9365356079410702,0.028475705701097326
GENE06768,494.2187606479956,-0.10702785781363927,0.6519615575089353,0.9301752477704385,0.031435221371201055
GENE06769,80.74826412958183,0.06245952921196222,0.8506087077280069,0.9750762359833405,0.010961427816795384
GENE06770,13.74271464802464,0.7188467621704325,0.30848122638367903,0.7825315030636314,0.10649816965205935
GENE06771,638.6514198342875,0.5617761158425584,0.000826715756910563,0.035661402592298545,1.4478015796655292
GENE06772,12.848902636695978,0.20834856083472375,0.3380625802873528,0.7986567956233683,0.0976398086561374
GENE06773,60.183104664334024,-0.09468499237455912,0.9335125191761138,0.988302854753538,0.005109950155763132
GENE06774,626.687285896691,2.6795794355232503,3.5446821986196415e-07,0.0002197998353327396,3.6579726372724433
GENE06775,18.476469519896973,0.08474517429669162,0.9537518333202373,0.9913035264106485,0.0037933488827453237
GENE06776,158.7997639831063,-0.3797328261273261,0.2922955935070339,0.7709204470537651,0.11299043542261185
GENE06777,644.728258717947,1.1281814005349362,0.0016110300569205016,0.05537032172538315,1.2567229530430122
GENE06778,360.89209412124376,-0.6827385635329674,0.029944022844984767,0.3478742763302602,0.4585776841033958
GENE06779,33.83963838888063,-0.4584699088338328,0.3065602271633715,0.7807458753501,0.10749030145245232
GENE06780,39.586203143012305,0.11847069220893412,0.5492397901554689,0.8978236552167935,0.04680895630261802
GENE06781,48.57165808677267,0.022128058442956393,0.9652802800828301,0.9942662145500457,0.0024973177850885903
GENE06782,11.076071447606374,-0.32854209565138365,0.30804779644953606,0.7824487637415933,0.10654409129310903
GENE06783,2591.616360484367,0.1642871117881833,0.5336227242614675,0.8907562265794531,0.05024113315359995
GENE06784,481.53927481645013,0.13419512438376377,0.685187230215315,0.9365356079410702,0.028475705701097326
GENE06785,18.295725355226963,0.15984603354327265,0.5199521768970287,0.8857532399400967,0.052687250413885084
GENE06786,13.095217615361117,0.8315579721585431,0.052182601534251,0.4414024947266774,0.3551652166139466
GENE06787,156.11268142416895,0.21109340261560477,0.7233681743769502,0.9454373587460272,0.024367240644604205
GENE06788,27.427716725785096,-1.4908479931355771,0.00040101577593385407,0.021313988490884346,1.6713352730685043
GENE06789,6.262512226478712,-0.3841067747457133,0.2895424163779011,0.7693569646938743,0.11387211035919581
GENE06790,253.08898437618294,1.9820500960566787,3.254640833829902e-06,0.0008209417777806203,3.0856876424971516
GENE06791,37.30311441137964,-0.4968225894321788,0.3265839038755288,0.793628566046769,0.10038270847836701
GENE06792,50.06666641741816,0.10719332049367311,0.6411096404855905,0.9272983961494919,0.03278049136987186
